rowNumber,stationId,Location,Address
1537,40103010,Point(130.8073796 33.9015062),北九州市若松区本町三丁目１３－１
1538,40103120,Point(130.6939898 33.89368080000001),北九州市若松区高須北1丁目1番
1539,40103130,Point(130.7849959 33.9208747),北九州市若松区向洋町15-1
1540,40105010,Point(130.8293822 33.8952617),北九州市戸畑区新池一丁目２－１
1541,40106010,Point(130.850335 33.8863949),北九州市小倉北区井堀二丁目７－１
1542,40106020,Point(130.8704725 33.8842785),北九州市小倉北区大門一丁目６－４８
1543,40106510,Point(130.882282 33.8723165),北九州市小倉北区三萩野一丁目
1544,40107020,Point(130.9395423 33.8302551),北九州市小倉南区下曽根四丁目２３－３８
1545,40107040,Point(130.8757484 33.8227981),北九州市小倉南区企救丘二丁目１－１
1546,40108010,Point(130.8128458 33.8637029),北九州市八幡東区中央一丁目２－４
1547,40108510,Point(130.7998865 33.868205),北九州市八幡東区西本町一丁目２０－２
1548,40109010,Point(130.7597913 33.8615931),北九州市八幡西区筒井町１５－１
1549,40109030,Point(130.737949 33.8252769),北九州市八幡西区塔野一丁目３－１
1550,40109510,Point(130.7646321 33.8658221),北九州市八幡西区黒崎三丁目
1551,40131010,Point(130.4283926 33.635569),福岡市東区筥松４－２１
1552,40131030,Point(130.4385813 33.6719413),福岡市東区香住ヶ丘３－１０
1553,40132010,Point(130.4285519 33.6066763),福岡市博多区吉塚６－８
1554,40132520,Point(130.4285519 33.5902821),福岡市博多区東比恵１－３
1555,40132530,Point(130.4105582 33.6051041),福岡市博多区千代５－１
1556,40133010,Point(130.4010097 33.5909924),福岡市中央区天神１－１０－１
1557,40133510,Point(130.3982939 33.5919073),福岡市中央区天神２－１２
1558,40134010,Point(130.4318972 33.5645378),福岡市南区塩原１－２７
1559,40134510,Point(130.4334872 33.5533525),福岡市南区大橋３－１８
1560,40135020,Point(130.3812873 33.5573435),福岡市城南区長尾５－１－１
1561,40135060,Point(130.2527462 33.5854231),福岡市西区大字田尻１０８
1562,40135510,Point(130.3597423 33.5840497),福岡市早良区西新３－１－１
1563,40135520,Point(130.371925 33.5753684),福岡市城南区別府１－２２
1564,40135530,Point(130.3165995 33.5738695),福岡市西区石丸２－２５
1565,40135540,Point(130.2819985 33.57162),福岡市西区今宿青木字草場１３７
1566,40137010,Point(130.3567885 33.5800301),福岡市早良区祖原１５－７
1567,40202010,Point(130.4461332 33.0301519),大牟田市有明町２－３
1568,40202030,Point(130.435119 33.0111309),大牟田市船津町１－６－１
1569,40202050,Point(130.4560889 33.0228643),大牟田市七浦町１５－１
1570,40202060,Point(130.4349005 33.0344876),大牟田市新地町７
1571,40202080,Point(130.475043 33.0642116),大牟田市橘６６４－１
1572,40202250,Point(130.4750629 33.0134463),大牟田市新勝立町４丁目１－１
1573,40202510,Point(130.4433566 33.0266476),大牟田市不知火町２
1574,40203060,Point(130.5234554 33.3060812),久留米市諏訪野町１８３０ー６
1575,40203070,Point(130.4671466 33.2544504),久留米市三潴町玉満2705
1576,40203100,Point(130.5076516 33.32085),久留米市城南町１１－４
1577,40203110,Point(130.6895799 33.3492657),久留米市田主丸町田主丸６５－１
1578,40204010,Point(130.7303117 33.74663),直方市津田町７－２０
1579,40205010,Point(130.6949011 33.6133649),飯塚市平恒54番地24
1580,40206010,Point(130.7726649 33.6327558),田川市大字弓削田２８３８
1581,40210010,Point(130.5930246 33.201191),八女市立花町谷川1156番地
1582,40214010,Point(131.1305023 33.6123245),豊前市大字吉木９５５
1583,40216010,Point(130.5555506 33.396427),小郡市大字井上字尾辺田４３４
1584,40220010,Point(130.540609 33.8046154),宗像市大字東郷１－２－１
1585,40221010,Point(130.5006302 33.510286),太宰府市大字向佐野字迎田３９
1586,40222010,Point(130.2105074 33.5646022),前原市大字浦志２１６－１
1587,40223510,Point(130.4630905 33.7163949),古賀市大字鹿部４０１－３
1588,40228010,Point(130.8139589 33.3638379),朝倉市杷木池田483番地1
1589,40342010,Point(130.5247161 33.6259658),糟屋郡篠栗町大字田中１番地１
1590,40563010,Point(130.416551 33.157386),柳川市大字今古賀８－１
1591,40621010,Point(130.9805349 33.77587159999999),京都郡苅田町富久町１丁目１９－１
1592,41201030,Point(130.3080848 33.2568013),佐賀市高木町１５－３０
1593,41201040,Point(130.2801537 33.4275987),佐賀市三瀬村三瀬2970
1594,41201540,Point(130.3096174 33.27765300000001),佐賀市兵庫町大字西渕1960-4
1595,41202060,Point(129.9197321 33.4203329),唐津市竹木場５６１６－１
1596,41202160,Point(129.9682676 33.4500971),唐津市肥前町大字入野字音ノ元甲1684
1597,41202200,Point(129.9593119 33.4542386),唐津市二夕子　1-7-83
1598,41203010,Point(130.4989564 33.373168),鳥栖市宿町７２１－３５
1599,41203050,Point(130.5285303 33.3792565),鳥栖市曽根崎町１４９８－３
1600,41204010,Point(130.0889357 33.3001304),多久市北多久町大字小侍４８－３
1601,41205080,Point(129.9041873 33.2769087),伊万里市大坪町２８６３－１
1602,41205090,Point(129.8118539 33.3094089),伊万里市山代町久原１６３７－４
1603,41206010,Point(130.0254025 33.19687570000001),武雄市武雄町大字昭和２７－６
1604,41207010,Point(130.0946999 33.0968652),鹿島市納富分２７４４－１
1605,41209010,Point(129.9850844 33.1006268),嬉野市嬉野町大字下宿乙1408番地
1606,41210010,Point(130.3755655 33.3045177),神埼市神埼町枝ヶ里349
1607,41341010,Point(130.5191923 33.4216758),基山町大字宮浦１０３７－１
1608,41401020,Point(129.8489097 33.2307731),西松浦郡有田町下山谷字佐後乙3563
1609,41425010,Point(130.1504313 33.1849969),杵島郡白石町大字福田2371番地
1610,42201030,Point(129.8604545 32.7561519),長崎市稲佐町１１－１
1611,42201280,Point(129.8495919 32.7055577),長崎市小ケ倉町２－２１－２
1612,42201300,Point(129.9510695 32.775812),長崎市矢上町２４７－２
1613,42201510,Point(129.8719361 32.7533395),長崎市大黒町３－１
1614,42201530,Point(129.8785818 32.7499529),長崎市桜町６－３
1615,42201540,Point(129.8759924 32.7441406),長崎市江戸町10-100
1616,42202020,Point(129.6669321 33.1948696),佐世保市木宮町３－１０
1617,42202030,Point(129.7211625 33.208478),佐世保市田原町１３－２９
1618,42202140,Point(129.7975575 33.1362827),佐世保市早岐１丁目６－３８
1619,42202160,Point(129.7798616 33.1447725),佐世保市大塔町２３９４－９
1620,42202510,Point(129.7546795 33.156488),佐世保市日宇町５２２－１
1621,42202520,Point(129.7311166 33.1592435),佐世保市福石町２０１－３
1622,42203010,Point(130.3748333 32.7890493),島原市新田町３４７－９
1623,42204060,Point(130.02421 32.8426277),諌早市馬渡町13
1624,42205010,Point(129.9602671 32.91351240000001),大村市西三城町１２
1625,42208040,Point(129.715007 33.3457306),松浦市志佐町浦免８１２－１
1626,42209010,Point(129.289686 34.2102138),対馬市厳原町宮谷224
1627,42209950,Point(129.2857639 34.2426737),対馬市大字厳原北里大多羅（上見坂公園）
1628,42210010,Point(129.691157 33.7505959),壱岐市郷ノ浦町本村触505-5
1629,42211010,Point(128.8460344 32.6989579),五島市福江町504-1
1630,42211950,Point(128.8409418 32.6954809),五島市大宝郷字ヅンナン辻1148
1631,42213010,Point(130.2113464 32.7321302),雲仙市小浜町北本町550
1632,42308040,Point(129.846458 32.827976),西彼杵郡時津町野田郷２
1633,42309010,Point(129.8778888 32.7503334),長崎市村松郷字南小島７０４－１３
1634,42314020,Point(129.6750369 32.9215763),西海市大瀬戸町雪浦上郷字宮小路141-2
1635,42322060,Point(129.8501958 33.0730338),東彼杵郡川棚町下組郷字開３０４－５
1636,42392020,Point(129.7157996 33.1804356),佐世保市大渡免字大切１３６
1637,43201140,Point(130.7535418 32.8482694),熊本市北区楡木3-9-1
1638,43201150,Point(130.7033798 32.8165263),熊本市中央区京町本丁1-14
1639,43201160,Point(130.6956394 32.9038019),熊本市北区植木町岩野238-1
1640,43201170,Point(130.7722296 32.7721724),熊本市東区秋津3丁目1856
1641,43201180,Point(130.6308774 32.765727),熊本市西区中島町371-2
1642,43201190,Point(130.7141951 32.7262946),熊本市南区城南町高482
1643,43201510,Point(130.7140311 32.8044066),熊本市中央区水道町１３－２
1644,43201520,Point(130.7405664 32.7822415),熊本市中央区神水本町９６７－１
1645,43202020,Point(130.601994 32.507843),八代市松江城町１－５４
1646,43202030,Point(130.6118229 32.5174703),八代市古閑上町１９７
1647,43202520,Point(130.6384926 32.5010333),八代市宮地町
1648,43203011,Point(130.7589282 32.2064635),人吉市西間下町８６－１
1649,43204200,Point(130.4674218 32.9808242),荒尾市川登1868-12
1650,43205030,Point(130.3882576 32.2111265),水俣市丸島町３－１８７
1651,43205160,Point(130.3992939 32.2152235),水俣市八幡町２丁目２－１３
1652,43206020,Point(130.5590789 32.9314599),玉名市大字岩崎１００４－１
1653,43207010,Point(130.1948336 32.4611967),天草市今釜新町３５３０
1654,43208010,Point(130.6999328 33.0093764),山鹿市大字中５７８番地
1655,43210010,Point(130.8129958 32.9789312),菊池市大字隈府字前田８７８番地１
1656,43211050,Point(130.6656533 32.6839422),宇土市旭町３７５
1657,43212010,Point(130.4327237 32.5163813),上天草市松島町合津4276-387
1658,43214011,Point(131.1143787 32.9387289),阿蘇市一の宮町宮地２４０２
1659,43215010,Point(130.1145503 32.3961841),天草市宮地岳町5518-1
1660,43215020,Point(130.181097 32.3470595),天草市新和町小宮地字荒新開5208-105
1661,43215030,Point(130.0525067 32.3654264),天草市河浦町河浦796-4
1662,43215040,Point(130.0274159 32.4246008),天草市天草町下田北1388-1
1663,43403010,Point(130.8841776 32.8778981),菊池郡大津町引水１２３
1664,43443010,Point(130.8163704 32.7914033),上益城郡益城町宮園７０２
1665,43444010,Point(130.8084429 32.6529167),上益城郡甲佐町岩下１５７番地１９
1666,43481010,Point(130.5076265 32.3449429),葦北郡芦北町小田浦１５７２－１
1667,43530010,Point(130.1934363 32.4585255),天草市大字井出３７６８－２
1668,43531010,Point(130.0518805 32.512424),天草郡苓北町志岐４６０
1669,43531020,Point(130.1094282 32.5168003),天草郡苓北町坂瀬川字小崎2865
1670,43531030,Point(130.0530568 32.4575995),天草郡苓北町都呂々字古里1211-1
1671,43531040,Point(130.0807442 32.4486432),天草郡苓北町都呂々字陰平6118-2
1672,43532010,Point(129.9952934 32.3795734),天草市字白鶴浜８９７－１５
1673,44201010,Point(131.6221805 33.1905809),大分市敷戸北町１２番１号
1674,44201050,Point(131.5949131 33.2149152),大分市奥田７５４ー１
1675,44201070,Point(131.6802716 33.2529485),大分市三佐５丁目６番地８号
1676,44201080,Point(131.7190302 33.2480139),大分市横田１丁目１５番地５８号
1677,44201090,Point(131.750388 33.228785),大分市南２丁目９番７２号
1678,44201100,Point(131.6597893 33.1554109),大分市中戸次本町
1679,44201130,Point(131.6390568 33.2438151),大分市萩原１丁目１０番３０号
1680,44201340,Point(131.7236188 33.2149186),大分市佐野２６６２
1681,44201350,Point(131.5510242 33.1890619),大分市大字横瀬４１６番地
1682,44201360,Point(131.6660204 33.2074647),大分市大字横尾２６６０番地
1683,44201370,Point(131.5941239 33.2370792),大分市南春日町６番１号
1684,44201510,Point(131.6081989 33.2346538),大分市金池町２丁目の１
1685,44201520,Point(131.608043 33.1968125),大分市大字宮崎字スカワ783-3他
1686,44202020,Point(131.4830418 33.2896192),別府市大字別府字野口原３０８８－１
1687,44203070,Point(131.1959413 33.5921353),中津市中央町１－５－１６
1688,44204010,Point(130.9403851 33.3280901),日田市城町１－１－１０
1689,44205020,Point(131.9044301 32.9647369),佐伯市長島町１丁目２番１号
1690,44206010,Point(131.8052297 33.1261432),臼杵市大字臼杵７２－１
1691,44207010,Point(131.8609693 33.072166),津久見市宮本町２０－１５
1692,44212010,Point(131.580992 32.97569),豊後大野市三重町市場９３４番地２
1693,44213010,Point(131.4261165 33.1795362),由布市庄内町柿原337-2
1694,44214010,Point(131.7326109 33.5575004),国東市国東町鶴川1974
1695,44341020,Point(131.5312689 33.3784676),速見郡日出町鷹匠町２４５８－１
1696,44381010,Point(131.8765037 33.2470397),大分市大字関２１７８番地
1697,45201040,Point(131.4740591 32.0239101),宮崎市佐土原町下田島20660
1698,45201050,Point(131.4108541 31.9325923),宮崎市宮崎市祇園２丁目１３５
1699,45201060,Point(131.3010585 31.8391689),宮崎市田野町甲２８１８
1700,45201520,Point(131.4181248 31.8976545),宮崎市中村東３丁目２の２７
1701,45201530,Point(131.3709131 31.9308271),宮崎市大字浮田２７５１番地１４
1702,45201540,Point(131.427765 31.9437073),宮崎市下北方町新地849番地
1703,45202020,Point(131.0796778 31.76077),都城市吉尾町４７３番地の１
1704,45202510,Point(131.061519 31.719543),都城市姫城町６街区２１
1705,45203020,Point(131.6678507 32.61588),延岡市桜ヶ丘３丁目７１２２
1706,45203090,Point(131.6728739 32.5519338),延岡市平原町２丁目６１８の２
1707,45203100,Point(131.6569154 32.5792155),延岡市大貫町１丁目２８４０
1708,45203520,Point(131.6791021 32.575523),延岡市出北町２丁目１４６７－２
1709,45204010,Point(131.3849154 31.60241139999999),日南市大字戸高６５７
1710,45204030,Point(131.4018221 31.5904509),日南市園田町１６２
1711,45205010,Point(130.995976 31.98157),小林市小林市堤字金鳥居３０２０の１３
1712,45206020,Point(131.6435848 32.4357798),日向市大字日知屋１２１０５の１
1713,45206030,Point(131.6225041 32.4228811),日向市春原町１丁目４７
1714,45206080,Point(131.6435848 32.4357798),日向市大字日知屋片ヶ浜３３７９
1715,45401010,Point(131.5187752 32.1296366),児湯郡高鍋町大字北高鍋２０４
1716,45403010,Point(131.1300697 32.1919477),児湯郡西米良村西米良村大字村所
1717,45441010,Point(131.305506 32.7057957),西臼杵郡高千穂町大字三田井１０８６－１
1718,46201010,Point(130.5574211 31.5967656),鹿児島市山下町11番1号
1719,46201130,Point(130.5175494 31.5211345),鹿児島市谷山中央四丁目４９２７番地
1720,46201220,Point(130.6803583 31.5573656),鹿児島市有村町12番地4
1721,46201260,Point(130.7006459 31.5781089),鹿児島市黒神町2554番地
1722,46201270,Point(130.5644401 31.584549),鹿児島市城南町１８
1723,46201520,Point(130.5548872 31.5638531),鹿児島市鴨池二丁目31番15号
1724,46202040,Point(130.1966463 31.7950468),薩摩川内市寄田町４－１
1725,46202200,Point(130.3031988 31.8143991),薩摩川内市若松町１
1726,46202520,Point(130.2931962 31.8321617),薩摩川内市御陵下町２５－８
1727,46203010,Point(130.8487826 31.375051),鹿屋市新栄町６４９
1728,46205010,Point(130.2020495 31.7590927),いちき串木野市羽島５２１８
1729,46208010,Point(130.3518793 32.088342),出水市昭和町18－18
1730,46212010,Point(130.7627325 31.7358698),霧島市国分中央五丁目８４２番地１
1731,46220010,Point(130.3227599 31.4168733),南さつま市加世田川畑２６４８
1732,46302010,Point(130.6344888 31.6195823),鹿児島市桜島藤野町１４３９
1733,46302020,Point(130.6270694 31.5801549),鹿児島市赤水１１９５－２
1734,46321010,Point(130.5381458 31.3640453),鹿児島市喜入町６２２７
1735,46466010,Point(131.0994505 31.4721334),志布志市志布志町志布志３２４０－１４
1736,46482010,Point(130.9914922 31.3687566),肝属郡東串良町新川西３６３２
1737,47201140,Point(127.693895 26.2065548),那覇市与儀１－３－２１
1738,47201580,Point(127.6856834 26.2156831),那覇市牧志１－２－２４
1739,47206020,Point(125.2876685 24.8032189),宮古島市平良字東仲宗根４７６
1740,47207020,Point(124.1871751 24.3404034),石垣市字真栄里４３８
1741,47208510,Point(127.7235186 26.2674837),浦添市牧港５－６－５
1742,47209080,Point(127.9876849 26.593427),名護市大中２－１３－１
1743,47210060,Point(127.6656429 26.1460274),糸満市西崎町３－１７９
1744,47211050,Point(127.8197995 26.3478034),沖縄市美原１－６－２８
1745,47301950,Point(128.1779451 26.7456488),国頭郡国頭村大字宜名真字長根原1000
1746,47322010,Point(127.9723621 26.3565509),うるま市与那城桃原２１９
1747,47329010,Point(127.7578588 26.2219792),中頭郡西原町字与那城１３５
